%time,field.data
1557352539268958147,126
1557352539368248890,126
1557352539467809169,126
1557352539567668390,126
1557352539667943773,126
1557352539768047558,126
1557352539868060006,126
1557352539968241684,126
1557352540067800868,126
1557352540167836248,126
1557352540267699822,126
1557352540367743814,126
1557352540467608711,126
1557352540567849696,126
1557352540667809630,126
1557352540767563934,126
1557352540867717151,126
1557352540967626214,126
1557352541067761630,126
1557352541167598015,126
1557352541267598201,126
1557352541367799496,126
1557352541467927774,126
1557352541567808133,126
1557352541667599899,126
1557352541767766999,126
1557352541867674154,126
1557352541967780913,126
1557352542067593915,126
1557352542167845320,126
1557352542267752366,126
1557352542367613126,126
1557352542467635208,126
1557352542567605450,126
1557352542667611064,126
1557352542767797477,126
1557352542867680519,126
1557352542967752330,126
1557352543067787300,126
1557352543167840260,126
1557352543267819270,126
1557352543367726206,126
1557352543467789030,126
1557352543567754829,126
1557352543667793299,126
1557352543767609169,126
1557352543867867847,126
1557352543967850923,126
1557352544067820952,126
1557352544167568796,126
1557352544267690885,126
1557352544367828379,126
1557352544467679829,126
1557352544567858314,126
1557352544667860820,126
1557352544767643229,126
1557352544868007704,126
1557352544968198733,126
1557352545068273676,126
1557352545168240796,113
1557352545268678197,91
1557352545368308477,80
1557352545467936770,78
1557352545567579482,78
1557352545667732997,78
1557352545768375533,78
1557352545868581550,119
1557352545968232859,121
1557352546068230646,121
1557352546168025692,121
1557352546268252350,121
1557352546367877643,121
1557352546468312011,121
1557352546568183281,121
1557352546667885010,122
1557352546767649995,122
1557352546867674552,122
1557352546967713866,122
1557352547067851939,122
1557352547168164223,122
1557352547267777073,122
1557352547367840950,122
1557352547467786910,122
1557352547567637348,122
1557352547667930097,123
1557352547767737598,123
1557352547867852322,123
1557352547967822597,123
1557352548067828740,123
1557352548167808349,123
1557352548267614645,123
1557352548368022240,123
1557352548468762231,123
1557352548568071100,123
1557352548667608383,123
1557352548767685014,123
1557352548867840157,123
1557352548968056936,123
1557352549068117490,123
1557352549167774785,123
1557352549267830837,123
1557352549367995728,124
1557352549467775548,124
1557352549567874347,125
1557352549667749904,125
1557352549767595325,125
1557352549867745932,125
1557352549967493699,125
1557352550067717965,125
1557352550167607876,125
1557352550267625349,125
1557352550367742736,124
1557352550467624518,124
1557352550567808955,124
1557352550667566421,124
1557352550767618092,124
1557352550867627577,124
1557352550967717847,112
1557352551067752694,107
1557352551167819294,104
1557352551267750386,97
1557352551367909333,94
1557352551467622523,94
1557352551567811640,104
1557352551667813084,105
1557352551767828473,105
1557352551867651036,109
1557352551967623317,123
1557352552067764324,122
1557352552167777969,122
1557352552267758772,122
1557352552367595785,122
1557352552468071008,122
1557352552568153860,122
1557352552667914611,122
1557352552767775257,122
1557352552867692179,122
1557352552967743905,123
1557352553067824846,116
1557352553167815259,104
1557352553267676531,92
1557352553367755559,71
1557352553467739793,64
1557352553567650231,64
1557352553667647874,64
1557352553767739653,64
1557352553867778822,64
1557352553967636265,64
1557352554067662087,64
1557352554167592758,64
1557352554267752997,64
1557352554367860678,64
1557352554467717345,64
1557352554567940030,64
1557352554667701724,64
1557352554767637950,64
1557352554867637698,64
1557352554967671529,64
1557352555067845076,64
1557352555167650197,64
1557352555267665685,64
1557352555367689692,94
1557352555467588650,127
1557352555567804885,127
1557352555667605979,127
1557352555767618369,127
1557352555867747382,127
1557352555967800484,127
1557352556067670731,127
1557352556167788450,127
1557352556267936310,127
1557352556367953220,127
1557352556467959839,127
1557352556567762511,127
1557352556667982903,127
1557352556767583843,127
1557352556867601428,127
1557352556968063225,127
1557352557068014402,127
1557352557168349215,127
1557352557268880843,127
1557352557368490538,127
1557352557468928808,127
1557352557568429757,127
1557352557668395794,127
1557352557768379432,127
1557352557868383733,127
1557352557968416622,127
1557352558068036632,127
1557352558167698460,127
1557352558268558002,127
1557352558368883883,127
1557352558468687947,127
1557352558568178557,127
1557352558668268861,127
1557352558768040922,127
1557352558867652974,127
1557352558968500340,127
1557352559068550414,127
1557352559168813328,127
1557352559268397294,127
1557352559368410527,127
1557352559468497958,127
1557352559568310485,127
1557352559668028677,127
1557352559768737631,127
1557352559868125036,127
1557352559968499198,127
1557352560068617604,127
1557352560167706527,127
1557352560268786109,127
1557352560369004723,127
1557352560468790801,127
1557352560568855264,127
1557352560668674886,127
1557352560768372367,127
1557352560868806974,127
1557352560968026090,127
1557352561068052821,127
1557352561168060595,127
1557352561268534034,127
1557352561368856128,127
1557352561468960728,127
1557352561568461749,127
1557352561668806476,127
1557352561768757976,127
1557352561868915363,64
1557352561968374588,64
1557352562067863000,64
1557352562168144773,64
1557352562267758928,64
1557352562368056895,64
1557352562468691165,64
1557352562568632055,64
1557352562669039041,64
1557352562768409103,64
1557352562868490329,64
1557352562968611296,77
1557352563068497545,104
1557352563167857054,121
1557352563268660913,125
1557352563368291103,124
1557352563468475147,124
1557352563568255862,124
1557352563668307107,124
1557352563768297691,124
1557352563867852241,124
1557352563967806819,124
1557352564067830756,124
1557352564168351901,124
1557352564268483140,124
1557352564368613287,124
1557352564468866944,124
1557352564567774354,124
1557352564667795158,124
1557352564767973401,124
1557352564867935551,124
1557352564967818778,124
1557352565068302166,124
1557352565169027165,124
1557352565268630975,124
1557352565368189770,124
1557352565468222986,124
1557352565568697969,124
1557352565668070271,124
1557352565767739548,124
1557352565867709057,124
1557352565967904590,124
1557352566067694365,124
1557352566168190728,124
1557352566267934764,116
1557352566367839291,103
1557352566468573206,103
1557352566568096384,103
1557352566668507466,121
1557352566767834321,122
1557352566868593947,122
1557352566968037083,123
1557352567068319119,123
1557352567168509952,123
1557352567267744996,123
1557352567368228392,123
1557352567468428365,123
1557352567568572012,123
1557352567668483721,123
1557352567768301112,123
1557352567869014208,123
1557352567968121293,123
1557352568068044650,123
1557352568168027604,123
1557352568267855477,123
1557352568367773258,123
1557352568467708539,123
1557352568567979969,123
1557352568668589904,123
1557352568768650923,123
1557352568868837633,123
1557352568967893809,123
1557352569067609201,123
1557352569167877220,123
1557352569268636458,123
1557352569368559109,123
1557352569468693437,123
1557352569568195781,123
1557352569668299884,123
1557352569767944877,123
1557352569867686454,123
1557352569967836001,123
1557352570067748058,123
1557352570168075100,123
1557352570267643407,123
1557352570367670013,123
1557352570467547146,123
1557352570567612997,123
1557352570667823057,123
1557352570767633798,123
1557352570867700528,123
1557352570967956591,123
1557352571067824401,123
1557352571167607308,123
1557352571267857856,123
1557352571367737058,123
1557352571467595833,123
1557352571567785813,123
1557352571667619651,123
1557352571767939918,123
1557352571867650639,123
1557352571967865137,123
1557352572068135927,123
1557352572168069982,123
1557352572268226773,123
1557352572367985807,123
1557352572468545285,123
1557352572569046204,123
1557352572667983870,123
1557352572767619202,123
1557352572867830330,123
1557352572967801110,123
1557352573067618697,123
1557352573167732386,123
1557352573267650134,123
1557352573367566105,123
1557352573467791687,123
1557352573568028558,123
1557352573667803602,123
1557352573767696340,123
1557352573867799711,123
1557352573967568790,123
1557352574067658852,123
1557352574167845337,123
1557352574267636356,123
1557352574367663076,123
1557352574467737406,123
1557352574567689245,123
1557352574667737269,90
1557352574767691498,64
1557352574867738155,64
1557352574967755818,64
1557352575067713191,64
1557352575167747067,64
1557352575267716023,64
1557352575367689366,64
1557352575467673862,64
1557352575567857882,64
1557352575667736105,64
1557352575767798874,64
1557352575867616923,64
1557352575967980516,64
1557352576067683828,64
1557352576167709736,64
1557352576267756687,64
1557352576367688223,64
1557352576467593653,64
1557352576567592918,64
1557352576667610348,64
1557352576767780296,64
1557352576867601604,64
1557352576967565083,64
1557352577067577005,64
1557352577167740082,64
1557352577267764999,64
1557352577367746089,64
1557352577467738759,64
1557352577567896218,64
1557352577667641769,64
1557352577767648464,64
1557352577867871743,64
1557352577967803432,64
1557352578067740533,64
1557352578167550873,64
1557352578267502964,64
1557352578367648686,64
1557352578467792360,64
1557352578567654768,64
1557352578667702623,68
1557352578767628364,79
1557352578867682407,85
1557352578967685157,86
1557352579067607302,86
1557352579167685486,86
1557352579267634014,86
1557352579367906791,87
1557352579467583024,87
1557352579567739529,87
1557352579667788071,92
1557352579767709780,112
1557352579867717862,118
1557352579967838574,121
1557352580067522887,121
1557352580167642144,121
1557352580267645257,121
1557352580367734535,114
1557352580468201914,85
1557352580567791924,72
1557352580667800257,64
1557352580767715008,64
1557352580867643832,64
1557352580967548254,64
1557352581067696246,64
1557352581167703213,74
1557352581267766599,92
1557352581367742786,94
1557352581467831528,97
1557352581567898729,98
1557352581667797727,107
1557352581767718842,83
1557352581867728626,64
1557352581967702184,64
1557352582067605172,64
1557352582167586321,64
1557352582267752276,64
1557352582367732022,64
1557352582467697017,64
1557352582567800870,64
1557352582668673363,64
1557352582768523197,64
1557352582868217438,64
1557352582967769658,64
1557352583067796613,64
1557352583167846583,64
1557352583268372151,64
1557352583368464209,64
1557352583468436593,64
1557352583568106452,64
1557352583668395930,64
1557352583767658199,64
1557352583867659076,64
1557352583967745660,64
1557352584067719510,64
1557352584168129260,64
1557352584267922624,64
1557352584368464428,64
1557352584468335650,64
1557352584568247052,64
1557352584668533646,64
1557352584767886034,64
1557352584867870472,64
1557352584967686467,64
1557352585067978239,64
1557352585168291183,64
1557352585268099580,64
1557352585368346085,64
1557352585468062518,64
1557352585568196367,64
1557352585668242505,64
1557352585768419735,64
1557352585868023622,64
1557352585967620157,64
1557352586067664913,64
1557352586167712796,64
1557352586268495293,64
1557352586368373701,64
1557352586468720878,64
1557352586568459454,64
1557352586668216768,64
1557352586767654706,64
1557352586868224151,64
1557352586968157208,64
1557352587068312543,64
1557352587167977795,64
1557352587268289122,64
1557352587368400820,64
1557352587468410864,64
1557352587568218469,64
1557352587668405382,64
1557352587768162838,64
1557352587868113848,64
1557352587968047217,64
1557352588067646814,64
1557352588168351989,64
1557352588269040034,64
1557352588368900120,64
1557352588468137654,64
1557352588567937274,64
1557352588667852375,64
1557352588768238789,64
1557352588868409624,64
1557352588967949981,64
1557352589068782551,64
1557352589168810734,64
1557352589268521637,64
1557352589368420240,64
1557352589467716181,64
1557352589567745186,64
1557352589667608587,64
1557352589767641012,63
1557352589867544065,47
1557352589967628788,42
1557352590067767204,36
1557352590167650516,22
1557352590267665255,21
1557352590367821619,19
1557352590467748392,19
1557352590567838003,19
1557352590667605127,19
1557352590767759851,19
1557352590868348183,19
1557352590967760713,19
1557352591067602463,19
1557352591168537190,19
1557352591268370898,19
1557352591368242860,18
1557352591467977980,14
1557352591567842796,8
1557352591667838531,4
1557352591767809107,1
1557352591867604622,0
1557352591967619146,0
1557352592067607432,0
1557352592167665543,0
1557352592267614702,0
1557352592367671238,0
1557352592467629972,0
1557352592567608274,0
1557352592667820905,0
1557352592767729655,0
1557352592868412755,0
1557352592968083985,0
1557352593068580888,0
1557352593168509693,0
1557352593268407928,0
1557352593368619083,0
1557352593468414043,0
1557352593568529301,0
1557352593668678223,0
1557352593768501661,0
1557352593868499952,0
1557352593968365983,0
1557352594068242256,0
1557352594168881386,0
1557352594268703805,0
1557352594368750282,0
1557352594468759662,0
1557352594568278222,0
1557352594667652517,0
1557352594767603125,0
1557352594867569417,0
1557352594967791309,0
1557352595067562813,0
1557352595167583656,0
1557352595267573926,0
1557352595367629548,0
1557352595467588913,0
1557352595567715348,0
1557352595667614460,0
1557352595767640703,0
1557352595867720077,0
1557352595967684965,0
1557352596067652834,0
1557352596167594110,0
1557352596267634692,0
1557352596368027087,0
1557352596468190052,0
1557352596567980380,0
1557352596667604790,0
1557352596767600490,0
1557352596867634357,0
1557352596967666720,0
1557352597067602967,0
1557352597167582732,0
1557352597267729590,0
1557352597368523936,0
1557352597468436554,0
1557352597567998790,0
1557352597667809893,0
1557352597768192557,0
1557352597868641270,0
1557352597968750907,0
1557352598068315582,0
1557352598167697953,0
1557352598267818389,0
1557352598368367998,0
1557352598468753387,0
1557352598568365343,0
1557352598667622842,0
1557352598767757693,0
1557352598867701510,0
1557352598967801096,0
1557352599067762847,0
1557352599167626029,0
1557352599267606090,0
1557352599367716829,0
1557352599467774215,0
1557352599567720893,0
1557352599667615899,0
1557352599767645176,0
1557352599867761557,0
1557352599967738462,0
1557352600067766511,0
1557352600167504657,0
1557352600267674415,0
1557352600367649472,0
1557352600467681906,0
1557352600567770888,0
1557352600667711621,0
1557352600767729052,0
1557352600867818560,0
1557352600967714643,0
1557352601068007567,0
1557352601167846335,0
1557352601267677291,17
1557352601367817890,23
1557352601467670288,32
1557352601568724739,38
1557352601668641006,44
1557352601768106539,54
1557352601868414660,63
1557352601968448429,64
1557352602068069691,64
1557352602167807862,64
1557352602267861321,64
1557352602367804003,64
1557352602467900995,64
1557352602567922760,64
1557352602667807628,64
1557352602767844085,64
1557352602867789468,64
1557352602967740292,64
1557352603067921419,64
1557352603167632628,64
1557352603267787631,64
1557352603368012371,64
1557352603467714587,64
1557352603567860578,59
1557352603667877850,0
1557352603768604630,0
1557352603867814765,0
1557352603968129852,0
1557352604068271257,0
1557352604168496882,0
1557352604268726735,0
1557352604368454955,0
1557352604468736854,0
1557352604568439057,0
1557352604668686790,0
1557352604768974532,0
1557352604868529662,0
1557352604968171982,0
1557352605068505835,0
1557352605169106378,0
1557352605269217637,0
1557352605368825398,0
1557352605468427811,0
1557352605569093362,0
1557352605668528505,0
1557352605769014128,0
1557352605868233902,0
1557352605968143750,0
1557352606068536509,0
1557352606167942112,0
1557352606267798258,0
1557352606368123469,0
1557352606469307839,0
1557352606568627369,0
1557352606669207386,45
1557352606768993313,64
1557352606869096697,64
1557352606968481976,64
1557352607068345556,64
1557352607168522687,64
1557352607268406059,64
1557352607368791270,64
1557352607468889239,64
1557352607568372857,64
1557352607669151672,64
1557352607768694071,64
1557352607868979630,64
1557352607968582620,69
1557352608068718249,92
1557352608168304942,101
1557352608268502713,112
1557352608368761425,120
1557352608468526419,120
1557352608568289708,120
1557352608668632297,120
1557352608768603361,120
1557352608868717860,120
1557352608968423008,120
1557352609068717698,120
1557352609168881903,120
1557352609268557800,120
1557352609368638868,120
1557352609469286941,111
1557352609568380440,64
1557352609668431786,64
1557352609768124636,64
1557352609868413588,64
1557352609968866251,64
1557352610068688023,64
1557352610168846242,43
1557352610268607152,0
1557352610368599812,0
1557352610468542925,0
1557352610567821867,0
1557352610667730534,0
1557352610768580199,0
1557352610868380657,0
1557352610968115061,0
1557352611068648694,0
1557352611168751643,0
1557352611268774921,0
1557352611368917806,0
1557352611468695925,0
1557352611568568250,0
1557352611668712720,0
1557352611768775497,0
1557352611868756926,0
1557352611968898127,0
1557352612068897203,28
1557352612168847682,51
1557352612268276483,64
1557352612368340801,64
1557352612469134292,64
1557352612567995288,64
1557352612667805086,64
1557352612767800695,64
1557352612868157866,64
1557352612968713870,64
1557352613068236066,64
1557352613168384807,64
1557352613268477411,64
1557352613368443007,127
1557352613468198408,127
1557352613568200287,127
1557352613668298129,127
1557352613768519253,127
1557352613868444806,127
1557352613968879888,127
1557352614068902131,127
1557352614168630909,127
1557352614268274499,127
1557352614368550053,127
1557352614468341784,127
1557352614568468261,127
1557352614668530816,127
1557352614768025827,127
1557352614868535759,127
1557352614968530469,127
1557352615068634899,127
1557352615168735222,127
1557352615268634595,127
1557352615368409168,115
1557352615468346713,115
1557352615568492177,115
1557352615668385685,121
1557352615768931346,121
1557352615868288128,121
1557352615968571398,121
1557352616068838408,121
1557352616168475906,121
1557352616267646399,121
1557352616367694847,121
1557352616468224392,121
1557352616568094832,121
1557352616668433608,121
1557352616768288195,121
1557352616868075451,121
1557352616968216276,121
1557352617068633588,121
1557352617168483942,121
1557352617268292310,121
1557352617368200870,121
1557352617468836514,121
1557352617568507323,121
1557352617668569959,121
1557352617768620226,121
1557352617868776002,121
1557352617968757119,121
1557352618068206168,121
1557352618168590032,121
1557352618268302865,121
1557352618368214054,121
1557352618468379993,121
1557352618568415636,121
1557352618667861328,121
1557352618767793289,121
1557352618867609246,121
1557352618967866370,121
1557352619068822376,121
1557352619168140934,121
1557352619267805710,121
1557352619368267780,121
1557352619467807005,121
1557352619567807300,121
1557352619667615719,121
1557352619767695542,121
1557352619867820060,121
1557352619967681441,121
1557352620067588960,121
1557352620167788160,121
1557352620267615663,121
1557352620367767522,121
1557352620467605062,121
1557352620567743725,111
1557352620667813967,64
1557352620767752024,64
1557352620867595656,64
1557352620967772262,64
1557352621067557877,64
1557352621167560918,64
1557352621268068643,64
1557352621367611460,64
1557352621467619155,64
1557352621567597583,64
1557352621667514636,64
1557352621767599752,64
1557352621867558260,64
1557352621967578702,64
1557352622067603922,64
1557352622167756831,64
1557352622267648881,64
1557352622367639270,64
1557352622467780445,64
1557352622567739620,64
1557352622667762161,64
1557352622767823339,64
1557352622867790489,64
1557352622967920746,64
1557352623067625694,64
1557352623167581661,64
1557352623267659827,64
1557352623367616887,64
1557352623467604843,64
1557352623567811983,64
1557352623667585953,64
1557352623767536850,64
1557352623869024895,64
1557352623968973381,64
1557352624068881914,64
1557352624168512048,64
1557352624268535897,64
1557352624369063615,64
1557352624468507020,64
1557352624567856370,64
1557352624667685747,64
1557352624767755016,64
1557352624867652105,64
1557352624967610680,64
1557352625067861142,64
1557352625168220580,64
1557352625268104787,64
1557352625368498589,64
1557352625468183821,64
1557352625568091387,64
1557352625667807966,64
1557352625767784995,64
1557352625867702742,64
1557352625968182903,64
1557352626067619046,64
1557352626167639531,64
1557352626267824375,64
1557352626367882557,64
1557352626467573787,64
1557352626567856893,64
1557352626667636303,64
1557352626767701136,64
1557352626867739417,64
1557352626967627335,64
1557352627068495048,64
1557352627168188068,64
1557352627268338958,64
1557352627367640204,64
1557352627467552810,64
1557352627567940940,64
1557352627667772110,64
1557352627767608587,64
1557352627867828160,64
1557352627967769446,64
1557352628067989271,64
1557352628167698304,64
1557352628267615582,64
1557352628367652013,64
1557352628467655960,64
1557352628568374575,64
1557352628668453915,64
1557352628768634309,64
1557352628867856005,64
1557352628968101912,64
1557352629067788014,64
1557352629167519282,64
1557352629267619165,64
1557352629367492128,64
1557352629467756790,64
1557352629567628828,64
1557352629667743697,64
1557352629767702139,64
1557352629867610304,64
1557352629967555850,64
1557352630067811272,64
1557352630167826409,64
1557352630268321127,64
1557352630368497991,64
1557352630467813429,64
1557352630567649864,64
1557352630667782707,64
1557352630767708172,64
1557352630867991012,64
1557352630968624457,64
1557352631068838546,64
1557352631169007809,64
1557352631268658963,64
1557352631368175375,64
1557352631468422169,64
1557352631568042588,64
1557352631668457495,64
1557352631768681995,64
1557352631868756440,64
1557352631968476781,64
1557352632067851822,64
1557352632168406078,64
1557352632268450184,64
1557352632368737096,64
1557352632468553459,64
1557352632568437839,64
1557352632668484876,64
1557352632768129768,64
1557352632868059153,64
1557352632968973030,64
1557352633068580391,64
1557352633168375497,64
1557352633268580358,64
1557352633368515245,64
1557352633468779708,64
1557352633568315319,64
1557352633667965163,64
1557352633768290890,64
1557352633868183730,64
1557352633968443529,64
1557352634068360316,64
1557352634168704817,64
1557352634268554687,64
1557352634368569643,64
1557352634468493844,64
1557352634568437304,64
1557352634668835985,64
1557352634768261237,64
1557352634868256213,64
1557352634968406301,64
1557352635068551331,64
1557352635168626824,64
1557352635268423497,64
1557352635368531582,64
1557352635468631770,64
1557352635568491771,64
1557352635668543448,64
1557352635768276582,64
1557352635868920094,64
1557352635968566547,64
1557352636068049461,64
1557352636167646579,64
1557352636268130237,64
1557352636368449061,64
1557352636468751120,64
1557352636568058227,64
1557352636668400500,64
1557352636768199543,64
1557352636868401051,64
1557352636968289093,64
1557352637067932859,64
1557352637168237727,64
1557352637268152855,64
1557352637368266951,64
1557352637468734463,64
1557352637568364336,64
1557352637668706827,64
1557352637768515922,64
1557352637868422467,64
1557352637968304746,64
1557352638068023745,64
1557352638168001665,64
1557352638268537108,64
1557352638368678436,64
1557352638468435302,64
1557352638568773307,64
1557352638667979337,64
1557352638768227062,64
1557352638868265603,64
1557352638968135065,64
1557352639067892293,64
1557352639167694798,64
1557352639267747540,64
1557352639367586853,64
1557352639467618577,64
1557352639567822918,64
1557352639667726007,64
1557352639767669119,64
1557352639867543542,64
1557352639967728333,64
1557352640067716345,64
1557352640167728775,64
1557352640267588558,64
1557352640367594482,64
1557352640467636151,64
1557352640567690845,64
1557352640667605635,64
1557352640767649548,64
1557352640867752815,64
1557352640967760326,64
1557352641067796001,64
1557352641167799480,64
1557352641267750973,64
1557352641367581997,64
1557352641467657464,64
1557352641567585711,64
1557352641667699492,64
1557352641768834288,64
1557352641868650983,64
1557352641968961739,64
1557352642068682526,64
1557352642168875227,64
