%time,field.data
1557352600567764866,0
1557352600667701971,0
1557352600767584630,0
1557352600867692832,0
1557352600967821144,0
1557352601067791485,0
1557352601167855034,0
1557352601267563487,28
1557352601367724817,28
1557352601467623115,28
1557352601568427706,28
1557352601668360277,33
1557352601767924524,57
1557352601868382454,64
1557352601968470084,64
1557352602068088501,64
1557352602167734714,64
1557352602267712316,64
1557352602367800080,64
1557352602467789813,64
1557352602567934623,64
1557352602667702236,64
1557352602767691861,64
1557352602867686977,64
1557352602967636643,64
1557352603067666951,64
1557352603167574754,64
1557352603267610896,64
1557352603367671946,64
1557352603467571586,64
1557352603567923691,64
1557352603667751090,127
1557352603768260958,127
1557352603867702659,127
1557352603967824182,127
1557352604067983767,127
1557352604168199768,127
1557352604268208035,127
1557352604368187868,127
1557352604468316527,127
1557352604568463811,127
1557352604668240828,127
1557352604768177652,127
1557352604868205061,127
1557352604968173353,127
1557352605068518480,127
1557352605168471590,127
1557352605268447449,127
1557352605368384145,127
1557352605468166391,127
1557352605568331439,127
1557352605668993342,127
1557352605768313544,127
1557352605867920102,127
1557352605967932902,127
1557352606068101383,127
1557352606167768180,127
1557352606267612337,127
1557352606367882444,127
1557352606468745381,127
1557352606568675736,114
1557352606668578042,64
1557352606768182650,64
1557352606868744550,64
1557352606968440622,64
1557352607068247217,64
1557352607168703068,64
1557352607267968268,64
1557352607368445173,64
1557352607469241415,64
1557352607568340405,64
1557352607668799957,64
1557352607768357908,64
1557352607868328699,64
1557352607968068552,55
1557352608068307348,13
1557352608168090726,0
1557352608268184687,0
1557352608368660945,0
1557352608467908603,0
1557352608567947871,0
1557352608668267538,0
1557352608768571059,0
1557352608868396848,0
1557352608968005565,0
1557352609068295626,0
1557352609168160169,0
1557352609268337920,0
1557352609368127525,0
1557352609468726141,0
1557352609568081229,64
1557352609668144255,64
1557352609768147323,64
1557352609868513731,64
1557352609968403837,64
1557352610068364268,64
1557352610168243864,88
1557352610268575633,127
1557352610368090107,127
1557352610468372693,127
1557352610567729555,127
1557352610667549402,127
1557352610768195411,127
1557352610868480520,127
1557352610967924685,127
1557352611068280787,127
1557352611168444853,127
1557352611268516194,127
1557352611368954458,127
1557352611468284332,127
1557352611568218214,127
1557352611668352930,127
1557352611768390046,127
1557352611868394344,127
1557352611968848886,127
1557352612068538806,103
1557352612168162453,64
1557352612268309314,64
1557352612368494354,64
1557352612468266957,64
1557352612567800339,64
1557352612667693577,64
1557352612767580567,64
1557352612867697515,64
1557352612967807348,64
1557352613068139545,64
1557352613168178499,64
1557352613268046797,44
1557352613367889058,0
1557352613467817709,0
1557352613568224564,0
1557352613667958964,0
1557352613768169641,0
1557352613868475232,0
1557352613968492793,0
1557352614068245460,0
1557352614168273563,0
1557352614267958061,0
1557352614368085986,0
1557352614467934561,0
1557352614568045065,0
1557352614668067571,0
1557352614767722627,0
1557352614867895937,0
1557352614967950353,0
1557352615068340699,0
1557352615168154404,0
1557352615268124234,0
1557352615368077464,0
1557352615467932517,0
1557352615568440914,0
1557352615668136732,0
1557352615768351194,0
1557352615868601201,0
1557352615968313081,0
1557352616068409908,0
1557352616168232868,0
1557352616267635036,0
1557352616367515340,0
1557352616468319580,0
1557352616567939773,0
1557352616668087269,0
1557352616767813844,0
1557352616867854859,0
1557352616967964841,0
1557352617068008545,0
1557352617168029533,0
1557352617268058169,0
1557352617367969260,0
1557352617468349573,0
1557352617568150660,0
1557352617668429998,0
1557352617768325573,0
1557352617868811947,0
1557352617968686540,0
1557352618067984034,0
1557352618168559093,0
1557352618267988334,0
1557352618367853822,0
1557352618468319646,0
1557352618568154739,0
1557352618667757468,0
1557352618767686740,0
1557352618867544456,0
1557352618967677396,0
1557352619068176266,0
1557352619167780153,0
1557352619267689561,0
1557352619367984533,0
1557352619467657954,0
1557352619567732737,0
1557352619667511845,0
1557352619767563473,0
1557352619867640991,0
1557352619967682966,0
1557352620067670361,0
1557352620167668850,0
1557352620267480409,0
1557352620367696447,0
1557352620467514482,0
1557352620567663116,0
1557352620667828262,64
1557352620767698337,64
1557352620867523068,64
1557352620967611786,64
1557352621067487138,64
1557352621167483887,64
1557352621267698574,64
1557352621367549622,64
1557352621467484342,64
1557352621567466546,64
1557352621667455413,64
1557352621767521441,64
1557352621867453331,64
1557352621967463162,64
1557352622067608287,64
1557352622167614566,64
1557352622267541850,64
1557352622367503730,64
1557352622467609751,64
1557352622567701501,64
1557352622667659204,64
1557352622767733381,64
1557352622867663540,64
1557352622967731124,64
1557352623067527687,64
1557352623167490686,64
1557352623267524969,64
1557352623367460948,64
1557352623467447145,64
1557352623567678908,64
1557352623667482348,64
1557352623767456144,64
1557352623868470699,64
1557352623968496312,64
1557352624068517240,64
1557352624168191358,64
1557352624268509313,64
1557352624368352623,64
1557352624468146353,64
1557352624567783456,64
1557352624667572969,64
1557352624767666563,64
1557352624867483041,64
1557352624967604277,64
1557352625067637408,64
1557352625167856616,64
1557352625267917555,64
1557352625368480231,64
1557352625468018191,64
1557352625568064663,64
1557352625667972706,64
1557352625767677372,64
1557352625867762705,64
1557352625967868509,64
1557352626067559263,64
1557352626167654217,64
1557352626267662012,64
1557352626367735138,64
1557352626467631788,64
1557352626567730836,64
1557352626667543967,64
1557352626767553347,64
1557352626867681063,64
1557352626967504313,64
1557352627067994170,64
1557352627168128421,64
1557352627268034994,64
1557352627367571421,64
1557352627467494382,64
1557352627567723984,64
1557352627667683380,64
1557352627767534837,64
1557352627867653262,64
1557352627967640060,64
1557352628067808166,64
1557352628167512729,64
1557352628267467046,64
1557352628367575629,64
1557352628467502221,64
1557352628568044664,64
1557352628668328543,64
1557352628768159576,64
1557352628867877542,64
1557352628967826693,64
1557352629067666570,64
1557352629167512627,64
1557352629267478031,64
1557352629367534222,64
1557352629467573589,64
1557352629567491953,64
1557352629667641415,64
1557352629767613401,64
1557352629867476866,64
1557352629967575749,64
1557352630067688439,64
1557352630167603182,64
1557352630268095275,64
1557352630368302659,64
1557352630467706065,64
1557352630567608512,64
1557352630667674914,64
1557352630767586429,64
1557352630867753500,64
1557352630968096532,64
1557352631068413876,64
1557352631168973866,64
1557352631268699103,64
1557352631368023488,64
1557352631468063560,64
1557352631567873412,64
1557352631668136495,64
1557352631768072832,64
1557352631868108290,64
1557352631967960761,64
1557352632067785587,64
1557352632167941883,64
1557352632268134387,64
1557352632368132159,64
1557352632468182781,64
1557352632567869607,64
1557352632667999567,64
1557352632767892788,64
1557352632867792681,64
1557352632968222622,64
1557352633068130470,64
1557352633167947257,64
1557352633268227959,64
1557352633368010936,64
1557352633468159008,64
1557352633568084315,64
1557352633667994904,64
1557352633767873445,64
1557352633867767087,64
1557352633968011105,64
1557352634067978983,64
1557352634168301257,64
1557352634267987489,64
1557352634368168563,64
1557352634468003232,64
1557352634568231131,64
1557352634668270761,64
1557352634768016139,64
1557352634867843526,64
1557352634967995153,64
1557352635067921674,64
1557352635168105043,64
1557352635268107162,64
1557352635367963973,64
1557352635468028163,64
1557352635568125226,64
1557352635668088085,64
1557352635768091131,64
1557352635868229664,64
1557352635968108815,64
1557352636067798521,64
1557352636167588128,64
1557352636267917626,64
1557352636368083279,64
1557352636468181811,64
1557352636567814364,64
1557352636667953122,64
1557352636767984754,64
1557352636868030703,64
1557352636967953304,64
1557352637067924537,64
1557352637168115043,64
1557352637267924100,64
1557352637367783559,64
1557352637468298379,64
1557352637567976527,64
1557352637668745378,64
1557352637768146206,64
1557352637868034168,64
1557352637968111318,64
1557352638067793427,64
1557352638168038869,64
1557352638268103074,64
1557352638368357601,64
1557352638468308768,64
1557352638568406749,64
1557352638667733682,64
1557352638768200189,64
1557352638868051011,64
1557352638967781912,64
1557352639067797138,64
1557352639167703713,64
1557352639267731760,64
1557352639367509568,64
1557352639467568169,64
1557352639567715148,64
1557352639667604054,64
1557352639767604962,64
1557352639867479540,64
1557352639967580713,64
1557352640067545989,64
1557352640167643256,64
1557352640267487589,64
1557352640367455284,64
1557352640467445362,64
1557352640567524949,64
1557352640667543595,64
1557352640767457054,64
1557352640867600704,64
1557352640967601308,64
1557352641067694097,64
1557352641167675270,64
1557352641267601144,64
1557352641367492310,64
1557352641467519035,64
1557352641567515669,64
1557352641667687994,64
1557352641768274436,64
1557352641868187269,64
1557352641968407525,64
1557352642068353081,64
1557352642168409423,64
