%time,field.data
1557352593272615893,369866
1557352593323144294,369757
1557352593373313661,369649
1557352593423421789,369543
1557352593473410245,369439
1557352593523399989,369336
1557352593573402619,369228
1557352593623346034,369113
1557352593673602275,369003
1557352593723553053,368897
1557352593773872498,368788
1557352593824136808,368672
1557352593874434216,368556
1557352593924033534,368444
1557352593974314486,368334
1557352594024838029,368228
1557352594074394457,368116
1557352594125166204,367987
1557352594175088081,367857
1557352594224863965,367749
1557352594275184792,367658
1557352594324751110,367552
1557352594375339198,367426
1557352594424849201,367301
1557352594475468881,367197
1557352594525144208,367087
1557352594575753386,366971
1557352594624803039,366853
1557352594674815695,366738
1557352594724949079,366629
1557352594774917393,366526
1557352594824890017,366431
1557352594875038419,366333
1557352594925085797,366225
1557352594975268409,366104
1557352595025203059,365988
1557352595075149011,365885
1557352595125921459,365778
1557352595175926194,365673
1557352595225937062,365558
1557352595275941662,365440
1557352595326059590,365329
1557352595376561881,365224
1557352595426315781,365123
1557352595476210564,365012
1557352595526654585,364896
1557352595576521002,364769
1557352595626338795,364657
1557352595676533369,364574
1557352595726487620,364479
1557352595776543905,364364
1557352595826403194,364244
1557352595876428356,364141
1557352595926375945,364044
1557352595976518166,363940
1557352596026524060,363822
1557352596076548088,363698
1557352596126541923,363585
1557352596176850148,363482
1557352596226778008,363385
1557352596277551964,363266
1557352596327353229,363144
1557352596378035237,363028
1557352596428156975,362924
1557352596478030823,362819
1557352596527786319,362706
1557352596577617451,362579
1557352596627478809,362459
1557352596677461821,362344
1557352596727680856,362236
1557352596778066998,362122
1557352596827907312,362005
1557352596877784858,361882
1557352596927939533,361765
1557352596978060401,361646
1557352597028079220,361522
1557352597078059944,361397
1557352597128154686,361272
1557352597178335628,361152
1557352597228349053,361033
1557352597278539946,360918
1557352597329089320,360793
1557352597379429732,360671
1557352597429396488,360554
1557352597480358474,360424
1557352597530331718,360299
1557352597580197232,360174
1557352597629399672,360065
1557352597679918360,359933
1557352597730452587,359803
1557352597779842389,359677
1557352597830004150,359555
1557352597881042835,359424
1557352597931157017,359295
1557352597981094736,359169
1557352598030976322,359049
1557352598080726021,358922
1557352598130283692,358787
1557352598180411530,358653
1557352598230429183,358523
1557352598280395151,358401
1557352598330478267,358279
1557352598381329940,358151
1557352598431510892,358023
1557352598481512220,357893
1557352598531787246,357762
1557352598581120518,357630
1557352598631052999,357507
1557352598681065721,357380
1557352598731463283,357255
1557352598781281468,357122
1557352598831399132,356997
1557352598881491507,356875
1557352598931756593,356748
1557352598981694943,356622
1557352599031842360,356499
1557352599081706070,356379
1557352599131708849,356249
1557352599181741067,356117
1557352599231778658,355988
1557352599281742133,355867
1557352599332091132,355742
1557352599382065221,355610
1557352599432310691,355482
1557352599482332065,355362
1557352599532684079,355235
1557352599582493028,355108
1557352599632360415,354988
1557352599682633078,354879
1557352599732792774,354755
1557352599782667618,354626
1557352599833216841,354503
1557352599882961437,354381
1557352599933258334,354262
1557352599983111470,354134
1557352600034087894,354009
1557352600083953957,353892
1557352600133925810,353759
1557352600183843657,353619
1557352600233952202,353498
1557352600283997914,353377
1557352600334635065,353250
1557352600384188885,353116
1557352600434632656,352987
1557352600484413686,352876
1557352600534658330,352761
1557352600584586224,352634
1557352600634724442,352500
1557352600684296705,352361
1557352600734904858,352236
1557352600784669037,352122
1557352600834778226,352001
1557352600884917220,351865
1557352600935399707,351718
1557352600985199121,351584
1557352601035476039,351466
1557352601085508260,351348
1557352601135703164,351222
1557352601185462431,351092
1557352601235682666,350962
1557352601286127878,350833
1557352601336167845,350708
1557352601385933374,350584
1557352601436340360,350462
1557352601486360219,350336
1557352601538088502,350203
1557352601588217241,350089
1557352601638074295,349984
1557352601688005869,349881
1557352601737751118,349780
1557352601788982714,349678
1557352601838729576,349582
1557352601888828038,349496
1557352601938558966,349414
1557352601988536490,349334
1557352602038649750,349265
1557352602088398552,349197
1557352602138332653,349130
1557352602188495511,349071
1557352602238550481,349017
1557352602288817591,348969
1557352602338841626,348929
1557352602388897158,348890
1557352602438932910,348851
1557352602489485026,348815
1557352602539455046,348785
1557352602589473528,348760
1557352602639538503,348737
1557352602689386713,348718
1557352602739507478,348702
1557352602789587225,348690
1557352602839752175,348679
1557352602889683446,348670
1557352602940025270,348663
1557352602989950104,348659
1557352603040997446,348657
1557352603090123057,348657
1557352603139976911,348657
1557352603190743759,348657
1557352603240857658,348657
1557352603291959766,348657
1557352603341078691,348658
1557352603391298589,348658
1557352603441076880,348658
1557352603491643048,348658
1557352603541395774,348658
1557352603591288934,348658
1557352603641401163,348657
1557352603691320831,348655
1557352603742234646,348643
1557352603792493483,348600
1557352603842079644,348585
1557352603891983946,348569
1557352603942553627,348554
1557352603992316307,348538
1557352604042446372,348520
1557352604092557507,348494
1557352604143056447,348456
1557352604193340023,348414
1557352604243335800,348372
1557352604293421123,348325
1557352604343298175,348270
1557352604393473750,348213
1557352604443947106,348149
1557352604494165739,348078
1557352604544839741,348000
1557352604594945283,347923
1557352604644899101,347838
1557352604694906313,347753
1557352604744820274,347673
1557352604795872133,347588
1557352604844884129,347500
1557352604895628088,347413
